34, Private, 120461, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
45, Private, 220641, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
45, Private, 101452, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 60, England, >50K
35, Private, 188888, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
55, Local-gov, 168790, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 44, United-States, <=50K
59, Private, 98361, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
22, Private, 401762, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
46, Local-gov, 160187, Masters, 14, Widowed, Exec-managerial, Unmarried, Black, Female, 0, 0, 35, United-States, <=50K
23, Private, 203715, HS-grad, 9, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 144351, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
34, Private, 420749, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, Germany, <=50K
51, Private, 106151, 11th, 7, Divorced, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 362482, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
24, State-gov, 38151, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 12, United-States, <=50K
20, Private, 42706, Some-college, 10, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 72, United-States, <=50K
44, Private, 126199, Some-college, 10, Divorced, Transport-moving, Unmarried, White, Male, 1831, 0, 50, United-States, <=50K
26, Private, 165510, HS-grad, 9, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
35, Local-gov, 216068, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
23, Private, 215624, Some-college, 10, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male, 0, 0, 40, Vietnam, <=50K
40, Private, 239708, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
49, Local-gov, 199378, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 230420, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
28, Private, 395022, Assoc-voc, 11, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
51, Private, 338620, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 60, United-States, >50K
62, Private, 210142, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
31, Private, 446358, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Mexico, <=50K
47, Local-gov, 352614, Assoc-acdm, 12, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K
36, Private, 293528, Assoc-voc, 11, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 3, United-States, <=50K
44, State-gov, 55395, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
18, ?, 128538, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
46, Private, 428405, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
32, Private, 126838, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 136836, Assoc-acdm, 12, Divorced, Transport-moving, Unmarried, Black, Female, 0, 0, 30, United-States, <=50K
48, Private, 105838, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
28, Private, 139903, Bachelors, 13, Never-married, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
57, Self-emp-inc, 106103, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 60, United-States, >50K
33, Private, 186824, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 350387, HS-grad, 9, Separated, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 15, United-States, <=50K
17, Private, 142912, 10th, 6, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K
63, ?, 321403, 9th, 5, Separated, ?, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
31, Self-emp-inc, 114937, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K
34, ?, 286689, Masters, 14, Never-married, ?, Not-in-family, White, Male, 4650, 0, 30, United-States, <=50K
35, Private, 147258, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 1974, 40, United-States, <=50K
20, Private, 451996, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 149833, HS-grad, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
24, Private, 211968, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 24, United-States, <=50K
33, Private, 287908, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 50, United-States, >50K
36, Private, 166549, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 25216, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 286452, Assoc-acdm, 12, Divorced, Sales, Unmarried, White, Female, 3418, 0, 40, United-States, <=50K
47, Private, 162034, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K
30, Private, 186932, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 5178, 0, 75, United-States, >50K
34, Private, 82938, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K
23, Private, 122048, HS-grad, 9, Never-married, Machine-op-inspct, Other-relative, White, Female, 0, 0, 40, United-States, <=50K
33, Private, 118710, Assoc-voc, 11, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
59, Private, 243226, 10th, 6, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
67, Self-emp-not-inc, 268514, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 365289, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 165365, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male, 2885, 0, 40, Laos, <=50K
20, Private, 219266, HS-grad, 9, Married-civ-spouse, Prof-specialty, Own-child, White, Female, 0, 0, 36, ?, <=50K
24, Private, 283757, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 39, United-States, <=50K
44, Federal-gov, 206553, Assoc-voc, 11, Divorced, Tech-support, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
31, Private, 113364, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
28, Private, 328949, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, <=50K
19, Private, 83930, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
31, Self-emp-not-inc, 325355, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 1902, 40, United-States, >50K
20, Private, 131852, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
64, Private, 119506, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 15, United-States, <=50K
47, State-gov, 100818, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K
36, Private, 162302, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
48, Private, 182211, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 44, United-States, >50K
19, Self-emp-not-inc, 194205, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, Mexico, <=50K
22, Private, 141040, HS-grad, 9, Never-married, Sales, Own-child, Black, Female, 0, 0, 35, United-States, <=50K
56, Private, 346033, 9th, 5, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 177125, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
37, Private, 241174, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 99, United-States, >50K
57, Local-gov, 130532, Bachelors, 13, Widowed, Prof-specialty, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
38, Private, 168496, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
34, Private, 362787, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
22, ?, 244771, 11th, 7, Separated, ?, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
38, Federal-gov, 48123, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
30, Self-emp-inc, 173858, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 1902, 40, South, >50K
32, Private, 207201, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, >50K
29, Private, 37933, 12th, 8, Married-spouse-absent, Other-service, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
56, Private, 33323, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 175943, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Wife, White, Female, 7298, 0, 35, United-States, >50K
66, ?, 306178, 10th, 6, Divorced, ?, Not-in-family, White, Male, 2050, 0, 40, United-States, <=50K
71, Local-gov, 229110, HS-grad, 9, Widowed, Exec-managerial, Other-relative, White, Female, 0, 0, 33, United-States, <=50K
20, Private, 113511, 11th, 7, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 333677, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 36, United-States, <=50K
42, Private, 236021, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, ?, >50K
20, ?, 371089, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
61, Private, 115023, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
24, State-gov, 133586, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
51, Private, 91137, 9th, 5, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
27, Private, 105598, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 352812, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 1902, 40, United-States, >50K
31, Private, 204829, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
39, Private, 247733, HS-grad, 9, Divorced, Priv-house-serv, Unmarried, Black, Female, 0, 0, 16, United-States, <=50K
36, ?, 370585, HS-grad, 9, Married-civ-spouse, ?, Husband, Black, Male, 0, 0, 40, United-States, <=50K
51, Self-emp-not-inc, 103257, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 178915, HS-grad, 9, Never-married, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
49, Private, 54260, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
43, Private, 55395, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 233511, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 60, United-States, >50K
49, Private, 318331, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
19, Private, 195985, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
44, Self-emp-not-inc, 38876, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
67, Self-emp-inc, 81413, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
58, Private, 172618, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K
36, Private, 174717, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 40, United-States, >50K
67, Private, 224984, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 15831, 0, 16, Germany, >50K
61, Private, 423297, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
55, Local-gov, 88856, 7th-8th, 4, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
23, ?, 169104, Assoc-acdm, 12, Never-married, ?, Own-child, Asian-Pac-Islander, Male, 0, 0, 16, Philippines, <=50K
35, Federal-gov, 39207, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 340018, 10th, 6, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 38, United-States, <=50K
20, State-gov, 30796, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 10, United-States, <=50K
51, Private, 155403, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, Black, Female, 0, 0, 40, United-States, <=50K
23, Private, 238092, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 40, United-States, <=50K
39, Private, 225605, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 24, United-States, <=50K
36, Private, 289148, Some-college, 10, Divorced, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
47, Private, 339863, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, >50K
27, Private, 178778, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 80, United-States, >50K
29, Private, 568490, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, State-gov, 129345, Some-college, 10, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 447882, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
24, Private, 314165, Some-college, 10, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 20, United-States, <=50K
39, Federal-gov, 382859, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
51, State-gov, 82504, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 149700, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 15024, 0, 40, United-States, >50K
62, Private, 209844, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
49, Private, 62546, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
20, Private, 228686, 11th, 7, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 326587, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 202091, HS-grad, 9, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 40, United-States, <=50K
54, Self-emp-not-inc, 310774, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 450246, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
20, ?, 84375, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 45, United-States, <=50K
43, Private, 142444, Some-college, 10, Divorced, Sales, Unmarried, White, Female, 0, 0, 55, United-States, >50K
26, Private, 82246, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 1876, 38, United-States, <=50K
24, Private, 192766, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 53109, 11th, 7, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male, 0, 0, 20, United-States, <=50K
45, Self-emp-inc, 121836, Some-college, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, ?, >50K
45, Self-emp-not-inc, 298130, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 25, United-States, <=50K
